Scenario Information
Number of IoT Nodes,40
Number of UAVs,2
Number of Ground BS,4

Seed,Peak AOI,Avg AOI,Coverage,Total Distance,Unserved IoT,Runtime (s)
42,187,157.725,1.0,4448.365045500901,0,6.7884039878845215
Individual AoIs for Seed,42
IoT 34,183,t_gen=11
IoT 35,187,t_gen=7
IoT 36,185,t_gen=9
IoT 37,129,t_gen=15
IoT 38,140,t_gen=4
IoT 39,175,t_gen=19
IoT 40,182,t_gen=12

55,164,151.75,1.0,3728.1028902291146,0,3.086160898208618
Individual AoIs for Seed,55
IoT 1,148,t_gen=15
IoT 2,143,t_gen=12
IoT 3,146,t_gen=17
IoT 4,155,t_gen=8
IoT 5,155,t_gen=0
IoT 6,162,t_gen=1
IoT 7,135,t_gen=20
IoT 8,157,t_gen=6
IoT 9,155,t_gen=0
IoT 10,154,t_gen=9
IoT 11,148,t_gen=7
IoT 12,156,t_gen=7
IoT 13,149,t_gen=6
IoT 14,142,t_gen=13
IoT 15,160,t_gen=3
IoT 16,161,t_gen=2
IoT 17,155,t_gen=8
IoT 18,153,t_gen=2
IoT 19,162,t_gen=15
IoT 20,138,t_gen=17
IoT 21,143,t_gen=12
IoT 22,158,t_gen=5
IoT 23,156,t_gen=7
IoT 24,152,t_gen=11
IoT 25,152,t_gen=11
IoT 26,162,t_gen=1
IoT 27,140,t_gen=15
IoT 28,155,t_gen=16
IoT 29,149,t_gen=6
IoT 30,158,t_gen=5
IoT 31,152,t_gen=11
IoT 32,155,t_gen=0
IoT 33,160,t_gen=3
IoT 34,140,t_gen=15
IoT 35,155,t_gen=3
IoT 36,149,t_gen=6
IoT 37,143,t_gen=20
IoT 38,140,t_gen=15
IoT 39,164,t_gen=13
IoT 40,153,t_gen=2

60,186,147.725,1.0,3922.9542481074695,0,2.950491189956665
Individual AoIs for Seed,60
IoT 1,62,t_gen=5
IoT 2,166,t_gen=20
IoT 3,62,t_gen=5
IoT 4,183,t_gen=4
IoT 5,168,t_gen=18
IoT 6,178,t_gen=9
IoT 7,180,t_gen=7
IoT 8,178,t_gen=8
IoT 9,178,t_gen=8
IoT 10,61,t_gen=6
IoT 11,171,t_gen=16
IoT 12,174,t_gen=12
IoT 13,183,t_gen=3
IoT 14,184,t_gen=2
IoT 15,177,t_gen=10
IoT 16,174,t_gen=12
IoT 17,182,t_gen=5
IoT 18,172,t_gen=14
IoT 19,49,t_gen=18
IoT 20,59,t_gen=8
IoT 21,60,t_gen=7
IoT 22,173,t_gen=13
IoT 23,186,t_gen=0
IoT 24,185,t_gen=1
IoT 25,181,t_gen=6
IoT 26,54,t_gen=13
IoT 27,60,t_gen=7
IoT 28,176,t_gen=10
IoT 29,180,t_gen=7
IoT 30,172,t_gen=15
IoT 31,60,t_gen=7
IoT 32,169,t_gen=17
IoT 33,171,t_gen=16
IoT 34,186,t_gen=1
IoT 35,180,t_gen=6
IoT 36,181,t_gen=6
IoT 37,182,t_gen=4
IoT 38,172,t_gen=14
IoT 39,60,t_gen=7
IoT 40,180,t_gen=7

65,219,144.75,1.0,4739.1420339949145,0,5.724573373794556
Individual AoIs for Seed,65
IoT 1,86,t_gen=17
IoT 2,142,t_gen=15
IoT 3,100,t_gen=3
IoT 4,215,t_gen=4
IoT 5,99,t_gen=4
IoT 6,112,t_gen=20
IoT 7,137,t_gen=20
IoT 8,156,t_gen=1
IoT 9,93,t_gen=10
IoT 10,149,t_gen=8
IoT 11,217,t_gen=2
IoT 12,219,t_gen=0
IoT 13,201,t_gen=18
IoT 14,99,t_gen=4
IoT 15,147,t_gen=10
IoT 16,146,t_gen=11
IoT 17,217,t_gen=20
IoT 18,101,t_gen=2
IoT 19,152,t_gen=5
IoT 20,101,t_gen=2
IoT 21,219,t_gen=18
IoT 22,86,t_gen=17
IoT 23,137,t_gen=20
IoT 24,152,t_gen=5
IoT 25,142,t_gen=15
IoT 26,104,t_gen=16
IoT 27,99,t_gen=4
IoT 28,115,t_gen=17
IoT 29,181,t_gen=16
IoT 30,102,t_gen=1
IoT 31,97,t_gen=6
IoT 32,210,t_gen=9
IoT 33,215,t_gen=4
IoT 34,203,t_gen=16
IoT 35,138,t_gen=19
IoT 36,112,t_gen=8
IoT 37,178,t_gen=19
IoT 38,112,t_gen=8
IoT 39,147,t_gen=10
IoT 40,152,t_gen=5

85,182,121.45,1.0,3864.1729513609152,0,3.1153838634490967
Individual AoIs for Seed,85
IoT 1,164,t_gen=17
IoT 2,90,t_gen=18
IoT 3,95,t_gen=13
IoT 4,112,t_gen=2
IoT 5,167,t_gen=14
IoT 6,101,t_gen=7
IoT 7,95,t_gen=13
IoT 8,181,t_gen=5
IoT 9,98,t_gen=16
IoT 10,101,t_gen=7
IoT 11,104,t_gen=10
IoT 12,107,t_gen=1
IoT 13,109,t_gen=5
IoT 14,109,t_gen=5
IoT 15,103,t_gen=5
IoT 16,94,t_gen=14
IoT 17,106,t_gen=8
IoT 18,161,t_gen=20
IoT 19,91,t_gen=17
IoT 20,182,t_gen=4
IoT 21,172,t_gen=9
IoT 22,178,t_gen=8
IoT 23,112,t_gen=2
IoT 24,104,t_gen=4
IoT 25,95,t_gen=19
IoT 26,101,t_gen=13
IoT 27,172,t_gen=19
IoT 28,173,t_gen=13
IoT 29,101,t_gen=7
IoT 30,103,t_gen=11
IoT 31,93,t_gen=15
IoT 32,103,t_gen=5
IoT 33,176,t_gen=10
IoT 34,108,t_gen=6
IoT 35,167,t_gen=19
IoT 36,104,t_gen=4
IoT 37,106,t_gen=2
IoT 38,106,t_gen=8
IoT 39,108,t_gen=0
IoT 40,106,t_gen=2

90,209,174.7,1.0,4514.888566565174,0,3.305198907852173
Individual AoIs for Seed,90
IoT 1,176,t_gen=8
IoT 2,169,t_gen=4
IoT 3,161,t_gen=12
IoT 4,195,t_gen=4
IoT 5,183,t_gen=1
IoT 6,168,t_gen=16
IoT 7,196,t_gen=3
IoT 8,173,t_gen=0
IoT 9,168,t_gen=5
IoT 10,156,t_gen=17
IoT 11,173,t_gen=2
IoT 12,163,t_gen=10
IoT 13,208,t_gen=19
IoT 14,163,t_gen=10
IoT 15,209,t_gen=18
IoT 16,198,t_gen=1
IoT 17,169,t_gen=15
IoT 18,194,t_gen=5
IoT 19,167,t_gen=6
IoT 20,169,t_gen=15
IoT 21,156,t_gen=17
IoT 22,180,t_gen=4
IoT 23,167,t_gen=17
IoT 24,168,t_gen=5
IoT 25,189,t_gen=12
IoT 26,158,t_gen=15
IoT 27,164,t_gen=20
IoT 28,183,t_gen=18
IoT 29,172,t_gen=12
IoT 30,160,t_gen=13
IoT 31,157,t_gen=16
IoT 32,161,t_gen=12
IoT 33,167,t_gen=17
IoT 34,178,t_gen=6
IoT 35,182,t_gen=2
IoT 36,207,t_gen=20
IoT 37,167,t_gen=6
IoT 38,159,t_gen=14
IoT 39,165,t_gen=19
IoT 40,190,t_gen=20

105,197,156.15,1.0,4264.872819953738,0,3.133098840713501
Individual AoIs for Seed,105
IoT 1,171,t_gen=4
IoT 2,67,t_gen=5
IoT 3,178,t_gen=14
IoT 4,168,t_gen=7
IoT 5,183,t_gen=9
IoT 6,176,t_gen=16
IoT 7,182,t_gen=10
IoT 8,189,t_gen=3
IoT 9,172,t_gen=5
IoT 10,180,t_gen=12
IoT 11,174,t_gen=18
IoT 12,173,t_gen=19
IoT 13,159,t_gen=16
IoT 14,179,t_gen=13
IoT 15,191,t_gen=18
IoT 16,177,t_gen=15
IoT 17,187,t_gen=11
IoT 18,192,t_gen=0
IoT 19,156,t_gen=19
IoT 20,179,t_gen=13
IoT 21,170,t_gen=5
IoT 22,172,t_gen=20
IoT 23,196,t_gen=9
IoT 24,69,t_gen=11
IoT 25,69,t_gen=3
IoT 26,187,t_gen=5
IoT 27,173,t_gen=2
IoT 28,66,t_gen=6
IoT 29,61,t_gen=11
IoT 30,159,t_gen=16
IoT 31,197,t_gen=8
IoT 32,56,t_gen=16
IoT 33,192,t_gen=0
IoT 34,171,t_gen=4
IoT 35,191,t_gen=1
IoT 36,182,t_gen=10
IoT 37,181,t_gen=11
IoT 38,62,t_gen=10
IoT 39,189,t_gen=3
IoT 40,70,t_gen=2

49,217,149.25,1.0,4475.575075475061,0,3.308945894241333
Individual AoIs for Seed,49
IoT 1,209,t_gen=20
IoT 2,162,t_gen=19
IoT 3,32,t_gen=0
IoT 4,19,t_gen=13
IoT 5,170,t_gen=11
IoT 6,75,t_gen=19
IoT 7,164,t_gen=17
IoT 8,179,t_gen=2
IoT 9,164,t_gen=17
IoT 10,67,t_gen=7
IoT 11,55,t_gen=19
IoT 12,62,t_gen=12
IoT 13,200,t_gen=17
IoT 14,217,t_gen=0
IoT 15,23,t_gen=9
IoT 16,206,t_gen=11
IoT 17,171,t_gen=10
IoT 18,168,t_gen=13
IoT 19,66,t_gen=8
IoT 20,214,t_gen=3
IoT 21,167,t_gen=14
IoT 22,198,t_gen=19
IoT 23,210,t_gen=7
IoT 24,181,t_gen=0
IoT 25,178,t_gen=3
IoT 26,212,t_gen=5
IoT 27,204,t_gen=13
IoT 28,206,t_gen=11
IoT 29,165,t_gen=16
IoT 30,178,t_gen=3
IoT 31,163,t_gen=18
IoT 32,206,t_gen=19
IoT 33,84,t_gen=10
IoT 34,168,t_gen=13
IoT 35,197,t_gen=20
IoT 36,210,t_gen=7
IoT 37,30,t_gen=2
IoT 38,164,t_gen=17
IoT 39,201,t_gen=16
IoT 40,25,t_gen=7

110,221,185.375,1.0,5301.0016212842,0,3.0301716327667236
Individual AoIs for Seed,110
IoT 1,79,t_gen=1
IoT 2,207,t_gen=2
IoT 3,193,t_gen=16
IoT 4,213,t_gen=7
IoT 5,193,t_gen=16
IoT 6,192,t_gen=17
IoT 7,216,t_gen=4
IoT 8,202,t_gen=7
IoT 9,207,t_gen=2
IoT 10,75,t_gen=5
IoT 11,72,t_gen=8
IoT 12,201,t_gen=8
IoT 13,197,t_gen=12
IoT 14,66,t_gen=14
IoT 15,204,t_gen=16
IoT 16,68,t_gen=12
IoT 17,210,t_gen=10
IoT 18,207,t_gen=2
IoT 19,75,t_gen=5
IoT 20,209,t_gen=0
IoT 21,205,t_gen=4
IoT 22,206,t_gen=17
IoT 23,219,t_gen=1
IoT 24,204,t_gen=16
IoT 25,208,t_gen=1
IoT 26,219,t_gen=1
IoT 27,207,t_gen=2
IoT 28,206,t_gen=3
IoT 29,199,t_gen=10
IoT 30,208,t_gen=12
IoT 31,200,t_gen=20
IoT 32,204,t_gen=5
IoT 33,201,t_gen=19
IoT 34,221,t_gen=15
IoT 35,197,t_gen=12
IoT 36,217,t_gen=3
IoT 37,197,t_gen=12
IoT 38,219,t_gen=1
IoT 39,202,t_gen=7
IoT 40,190,t_gen=19

Final Averages
avg_peak_aoi,197.6
avg_avg_aoi,155.2775
avg_coverage,1.0
avg_total_dist,4360.420360022205
avg_unserved,0.0
avg_runtime,3.778684210777283
