Scenario Information
Number of IoT Nodes,80
Number of UAVs,2
Number of Ground BS,4

Seed,Peak AOI,Avg AOI,Coverage,Total Distance,Unserved IoT,Runtime (s)
42,301,215.25,1.0,6582.37603405413,0,27.436882257461548
Individual AoIs for Seed,42
IoT 1,277,t_gen=6
IoT 2,207,t_gen=17
IoT 3,207,t_gen=17
IoT 4,299,t_gen=8
IoT 5,62,t_gen=5
IoT 6,279,t_gen=4
IoT 7,221,t_gen=3
IoT 8,213,t_gen=11
IoT 9,230,t_gen=14
IoT 10,232,t_gen=12
IoT 11,204,t_gen=20
IoT 12,226,t_gen=18
IoT 13,217,t_gen=7
IoT 14,237,t_gen=7
IoT 15,230,t_gen=14
IoT 16,296,t_gen=11
IoT 17,204,t_gen=20
IoT 18,207,t_gen=17
IoT 19,55,t_gen=12
IoT 20,207,t_gen=17
IoT 21,223,t_gen=1
IoT 22,214,t_gen=10
IoT 23,265,t_gen=18
IoT 24,297,t_gen=20
IoT 25,224,t_gen=20
IoT 26,276,t_gen=7
IoT 27,226,t_gen=18
IoT 28,296,t_gen=11
IoT 29,228,t_gen=16
IoT 30,241,t_gen=3
IoT 31,211,t_gen=13
IoT 32,264,t_gen=19
IoT 33,227,t_gen=17
IoT 34,64,t_gen=3
IoT 35,299,t_gen=8
IoT 36,298,t_gen=9
IoT 37,216,t_gen=8
IoT 38,228,t_gen=16
IoT 39,235,t_gen=9
IoT 40,238,t_gen=6
IoT 41,207,t_gen=17
IoT 42,244,t_gen=0
IoT 43,280,t_gen=3
IoT 44,235,t_gen=9
IoT 45,206,t_gen=18
IoT 46,52,t_gen=15
IoT 47,227,t_gen=17
IoT 48,52,t_gen=15
IoT 49,51,t_gen=16
IoT 50,238,t_gen=6
IoT 51,238,t_gen=6
IoT 52,287,t_gen=20
IoT 53,230,t_gen=14
IoT 54,214,t_gen=10
IoT 55,206,t_gen=18
IoT 56,204,t_gen=20
IoT 57,223,t_gen=1
IoT 58,60,t_gen=7
IoT 59,207,t_gen=17
IoT 60,206,t_gen=18
IoT 61,284,t_gen=15
IoT 62,64,t_gen=3
IoT 63,294,t_gen=13
IoT 64,224,t_gen=20
IoT 65,55,t_gen=12
IoT 66,241,t_gen=3
IoT 67,210,t_gen=14
IoT 68,210,t_gen=14
IoT 69,230,t_gen=14
IoT 70,241,t_gen=3
IoT 71,244,t_gen=0
IoT 72,237,t_gen=7
IoT 73,218,t_gen=6
IoT 74,239,t_gen=5
IoT 75,236,t_gen=8
IoT 76,235,t_gen=9
IoT 77,227,t_gen=17
IoT 78,301,t_gen=6
IoT 79,226,t_gen=18
IoT 80,57,t_gen=10

50,267,232.275,1.0,5862.4672597307745,0,21.693111181259155
Individual AoIs for Seed,50
IoT 1,237,t_gen=4
IoT 2,266,t_gen=11
IoT 3,267,t_gen=10
IoT 4,228,t_gen=13
IoT 5,239,t_gen=2
IoT 6,235,t_gen=20
IoT 7,231,t_gen=10
IoT 8,252,t_gen=3
IoT 9,257,t_gen=18
IoT 10,235,t_gen=6
IoT 11,222,t_gen=19
IoT 12,252,t_gen=3
IoT 13,238,t_gen=17
IoT 14,238,t_gen=17
IoT 15,223,t_gen=18
IoT 16,230,t_gen=11
IoT 17,230,t_gen=11
IoT 18,242,t_gen=13
IoT 19,235,t_gen=20
IoT 20,234,t_gen=7
IoT 21,251,t_gen=4
IoT 22,245,t_gen=10
IoT 23,253,t_gen=2
IoT 24,233,t_gen=8
IoT 25,228,t_gen=13
IoT 26,239,t_gen=2
IoT 27,255,t_gen=0
IoT 28,237,t_gen=18
IoT 29,13,t_gen=11
IoT 30,226,t_gen=15
IoT 31,18,t_gen=6
IoT 32,239,t_gen=2
IoT 33,20,t_gen=4
IoT 34,244,t_gen=11
IoT 35,248,t_gen=7
IoT 36,232,t_gen=9
IoT 37,226,t_gen=15
IoT 38,237,t_gen=4
IoT 39,258,t_gen=19
IoT 40,243,t_gen=12
IoT 41,262,t_gen=15
IoT 42,245,t_gen=10
IoT 43,233,t_gen=8
IoT 44,238,t_gen=3
IoT 45,232,t_gen=9
IoT 46,247,t_gen=8
IoT 47,248,t_gen=7
IoT 48,234,t_gen=7
IoT 49,248,t_gen=7
IoT 50,238,t_gen=17
IoT 51,233,t_gen=8
IoT 52,246,t_gen=9
IoT 53,236,t_gen=5
IoT 54,240,t_gen=15
IoT 55,254,t_gen=1
IoT 56,236,t_gen=5
IoT 57,239,t_gen=16
IoT 58,240,t_gen=15
IoT 59,235,t_gen=20
IoT 60,224,t_gen=17
IoT 61,240,t_gen=1
IoT 62,253,t_gen=2
IoT 63,241,t_gen=14
IoT 64,249,t_gen=6
IoT 65,236,t_gen=19
