Scenario Information
Number of IoT Nodes,50
Number of UAVs,3
Number of Ground BS,4

Seed,Fitness,Peak AOI,Avg AOI,Coverage,Total Distance,Unserved IoT,Runtime (s)
42,0.601352,167,111.46,1.0,5320.943260723437,0,481.8011841773987
Individual AoIs for Seed,42
IoT 11,44,t_gen=2
IoT 12,46,t_gen=0
IoT 13,28,t_gen=18
IoT 14,40,t_gen=4
IoT 15,85,t_gen=10
IoT 16,64,t_gen=11
IoT 17,130,t_gen=20
IoT 18,38,t_gen=2
IoT 19,70,t_gen=5
IoT 20,38,t_gen=2
IoT 21,28,t_gen=18
IoT 22,112,t_gen=17
IoT 23,109,t_gen=20
IoT 24,99,t_gen=5
IoT 25,114,t_gen=15
IoT 26,79,t_gen=16
IoT 27,125,t_gen=4
IoT 28,30,t_gen=17
IoT 29,59,t_gen=16
IoT 30,51,t_gen=1
IoT 31,34,t_gen=6
IoT 32,37,t_gen=9
IoT 33,42,t_gen=4
IoT 34,34,t_gen=16
IoT 35,116,t_gen=19
IoT 36,55,t_gen=8
IoT 37,56,t_gen=19
IoT 38,34,t_gen=8
IoT 39,65,t_gen=10
IoT 40,70,t_gen=5
IoT 41,58,t_gen=17
IoT 42,67,t_gen=8
IoT 43,77,t_gen=18
IoT 44,45,t_gen=13
IoT 45,64,t_gen=11
IoT 46,87,t_gen=8
IoT 47,138,t_gen=15
IoT 48,31,t_gen=15
IoT 49,43,t_gen=15
IoT 50,121,t_gen=8

85,0.7194879999999999,214,100.24,1.0,6669.744246684429,0,348.93819999694824
Individual AoIs for Seed,85
IoT 1,78,t_gen=17
IoT 2,132,t_gen=18
IoT 3,137,t_gen=13
IoT 4,126,t_gen=2
IoT 5,50,t_gen=14
IoT 6,143,t_gen=7
IoT 7,82,t_gen=13
IoT 8,120,t_gen=5
IoT 9,133,t_gen=16
IoT 10,88,t_gen=7
IoT 11,158,t_gen=10
IoT 12,94,t_gen=1
IoT 13,31,t_gen=5
IoT 14,64,t_gen=5
IoT 15,120,t_gen=5
IoT 16,81,t_gen=14
IoT 17,27,t_gen=8
IoT 18,10,t_gen=20
IoT 19,133,t_gen=17
IoT 20,91,t_gen=4
IoT 21,6,t_gen=9
IoT 22,142,t_gen=8
IoT 23,177,t_gen=2
IoT 24,146,t_gen=4
IoT 25,152,t_gen=19
IoT 26,58,t_gen=13
IoT 27,141,t_gen=19
IoT 28,82,t_gen=13
IoT 29,143,t_gen=7
IoT 30,41,t_gen=11
IoT 31,135,t_gen=15
IoT 32,145,t_gen=5
IoT 33,25,t_gen=10
IoT 34,196,t_gen=6
IoT 35,76,t_gen=19
IoT 36,91,t_gen=4
IoT 37,199,t_gen=2
IoT 38,27,t_gen=8
IoT 39,150,t_gen=0
IoT 40,93,t_gen=2
IoT 41,124,t_gen=1
IoT 42,23,t_gen=12
IoT 43,31,t_gen=4
IoT 44,34,t_gen=9
IoT 45,176,t_gen=7
IoT 46,25,t_gen=10
IoT 47,43,t_gen=1
IoT 48,28,t_gen=7
IoT 49,214,t_gen=8
IoT 50,191,t_gen=15

90,0.5077119999999999,148,77.76,1.0,4731.376277390467,0,374.05443596839905
Individual AoIs for Seed,90
IoT 1,61,t_gen=8
IoT 2,102,t_gen=4
IoT 3,26,t_gen=12
IoT 4,34,t_gen=4
IoT 5,108,t_gen=1
IoT 6,53,t_gen=16
IoT 7,35,t_gen=3
IoT 8,106,t_gen=0
IoT 9,101,t_gen=5
IoT 10,137,t_gen=17
IoT 11,37,t_gen=2
IoT 12,56,t_gen=10
IoT 13,43,t_gen=19
IoT 14,96,t_gen=10
IoT 15,136,t_gen=18
IoT 16,53,t_gen=1
IoT 17,91,t_gen=15
IoT 18,120,t_gen=5
IoT 19,148,t_gen=6
IoT 20,91,t_gen=15
IoT 21,108,t_gen=17
IoT 22,71,t_gen=4
IoT 23,52,t_gen=17
IoT 24,33,t_gen=5
IoT 25,111,t_gen=12
IoT 26,10,t_gen=15
IoT 27,134,t_gen=20
IoT 28,97,t_gen=18
IoT 29,55,t_gen=12
IoT 30,12,t_gen=13
IoT 31,138,t_gen=16
IoT 32,94,t_gen=12
IoT 33,52,t_gen=17
IoT 34,148,t_gen=6
IoT 35,123,t_gen=2
IoT 36,24,t_gen=20
IoT 37,100,t_gen=6
IoT 38,29,t_gen=14
IoT 39,50,t_gen=19
IoT 40,111,t_gen=20
IoT 41,54,t_gen=15
IoT 42,32,t_gen=11
IoT 43,123,t_gen=18
IoT 44,5,t_gen=20
IoT 45,102,t_gen=4
IoT 46,58,t_gen=11
IoT 47,50,t_gen=19
IoT 48,142,t_gen=1
IoT 49,69,t_gen=0
IoT 50,67,t_gen=2

105,0.530056,154,82.38,1.0,4747.2921266830335,0,369.58613562583923
Individual AoIs for Seed,105
IoT 1,60,t_gen=4
IoT 2,129,t_gen=5
IoT 3,99,t_gen=14
IoT 4,39,t_gen=7
IoT 5,50,t_gen=9
IoT 6,97,t_gen=16
IoT 7,49,t_gen=10
IoT 8,110,t_gen=3
IoT 9,57,t_gen=5
IoT 10,101,t_gen=12
IoT 11,95,t_gen=18
IoT 12,94,t_gen=19
IoT 13,43,t_gen=16
IoT 14,46,t_gen=13
IoT 15,43,t_gen=18
IoT 16,14,t_gen=15
IoT 17,121,t_gen=11
IoT 18,113,t_gen=0
IoT 19,108,t_gen=19
IoT 20,123,t_gen=13
IoT 21,54,t_gen=5
IoT 22,107,t_gen=20
IoT 23,125,t_gen=9
IoT 24,23,t_gen=11
IoT 25,63,t_gen=3
IoT 26,144,t_gen=5
IoT 27,57,t_gen=2
IoT 28,121,t_gen=6
IoT 29,18,t_gen=11
IoT 30,30,t_gen=16
IoT 31,78,t_gen=8
IoT 32,13,t_gen=16
IoT 33,59,t_gen=0
IoT 34,42,t_gen=4
IoT 35,112,t_gen=1
IoT 36,154,t_gen=10
IoT 37,102,t_gen=11
IoT 38,117,t_gen=10
IoT 39,124,t_gen=3
IoT 40,39,t_gen=2
IoT 41,53,t_gen=6
IoT 42,58,t_gen=1
IoT 43,125,t_gen=2
IoT 44,113,t_gen=14
IoT 45,66,t_gen=5
IoT 46,123,t_gen=4
IoT 47,129,t_gen=5
IoT 48,53,t_gen=0
IoT 49,115,t_gen=19
IoT 50,111,t_gen=2

49,0.602536,172,100.78,1.0,5763.600031204796,0,347.7689530849457
Individual AoIs for Seed,49
IoT 1,96,t_gen=20
IoT 2,86,t_gen=19
IoT 3,100,t_gen=0
IoT 4,92,t_gen=13
IoT 5,116,t_gen=11
IoT 6,73,t_gen=19
IoT 7,69,t_gen=17
IoT 8,103,t_gen=2
IoT 9,69,t_gen=17
IoT 10,79,t_gen=7
IoT 11,113,t_gen=19
IoT 12,74,t_gen=12
IoT 13,90,t_gen=17
IoT 14,107,t_gen=0
IoT 15,96,t_gen=9
IoT 16,129,t_gen=11
IoT 17,95,t_gen=10
IoT 18,92,t_gen=13
IoT 19,78,t_gen=8
IoT 20,104,t_gen=3
IoT 21,147,t_gen=14
IoT 22,88,t_gen=19
IoT 23,100,t_gen=7
IoT 24,86,t_gen=0
IoT 25,83,t_gen=3
IoT 26,81,t_gen=5
IoT 27,73,t_gen=13
IoT 28,135,t_gen=11
IoT 29,91,t_gen=16
IoT 30,83,t_gen=3
IoT 31,87,t_gen=18
IoT 32,131,t_gen=19
IoT 33,154,t_gen=10
IoT 34,73,t_gen=13
IoT 35,87,t_gen=20
IoT 36,100,t_gen=7
IoT 37,103,t_gen=2
IoT 38,151,t_gen=17
IoT 39,155,t_gen=16
IoT 40,98,t_gen=7
IoT 41,90,t_gen=15
IoT 42,98,t_gen=12
IoT 43,100,t_gen=7
IoT 44,88,t_gen=19
IoT 45,101,t_gen=6
IoT 46,172,t_gen=3
IoT 47,92,t_gen=13
IoT 48,154,t_gen=8
IoT 49,91,t_gen=14
IoT 50,86,t_gen=0

110,0.7106,215,90.5,1.0,6268.264895556297,0,337.84860825538635
Individual AoIs for Seed,110
IoT 1,67,t_gen=1
IoT 2,98,t_gen=2
IoT 3,84,t_gen=16
IoT 4,134,t_gen=7
IoT 5,52,t_gen=16
IoT 6,83,t_gen=17
IoT 7,44,t_gen=4
IoT 8,61,t_gen=7
IoT 9,66,t_gen=2
IoT 10,66,t_gen=5
IoT 11,60,t_gen=8
IoT 12,104,t_gen=8
IoT 13,121,t_gen=12
IoT 14,54,t_gen=14
IoT 15,84,t_gen=16
IoT 16,56,t_gen=12
IoT 17,90,t_gen=10
IoT 18,142,t_gen=2
IoT 19,73,t_gen=5
IoT 20,22,t_gen=0
IoT 21,64,t_gen=4
IoT 22,138,t_gen=17
IoT 23,192,t_gen=1
IoT 24,125,t_gen=16
IoT 25,159,t_gen=1
IoT 26,140,t_gen=1
IoT 27,98,t_gen=2
IoT 28,97,t_gen=3
IoT 29,58,t_gen=10
IoT 30,88,t_gen=12
IoT 31,121,t_gen=20
IoT 32,155,t_gen=5
IoT 33,122,t_gen=19
IoT 34,126,t_gen=15
IoT 35,56,t_gen=12
IoT 36,164,t_gen=3
IoT 37,56,t_gen=12
IoT 38,215,t_gen=1
IoT 39,61,t_gen=7
IoT 40,49,t_gen=19
IoT 41,13,t_gen=12
IoT 42,63,t_gen=5
IoT 43,98,t_gen=2
IoT 44,12,t_gen=10
IoT 45,6,t_gen=16
IoT 46,161,t_gen=6
IoT 47,124,t_gen=17
IoT 48,30,t_gen=11
IoT 49,36,t_gen=5
IoT 50,137,t_gen=4

Final Averages
avg_fitness,0.5579168
avg_peak_aoi,161.6
avg_avg_aoi,87.864
avg_coverage,1.0
avg_total_dist,5142.526385641593
avg_unserved,0.0
avg_runtime,389.0311903476715
