Scenario Information
Number of IoT Nodes,80
Number of UAVs,2
Number of Ground BS,4

Seed,Fitness,Peak AOI,Avg AOI,Coverage,Total Distance,Unserved IoT,Runtime (s)
42,0.7490399999999999,456,184.4,1.0,9184.966909574212,0,990.9240229129791
Individual AoIs for Seed,42
IoT 1,183,t_gen=6
IoT 2,129,t_gen=17
IoT 3,129,t_gen=17
IoT 4,150,t_gen=8
IoT 5,53,t_gen=5
IoT 6,154,t_gen=4
IoT 7,143,t_gen=3
IoT 8,135,t_gen=11
IoT 9,251,t_gen=14
IoT 10,283,t_gen=12
IoT 11,203,t_gen=20
IoT 12,293,t_gen=18
IoT 13,139,t_gen=7
IoT 14,333,t_gen=7
IoT 15,180,t_gen=14
IoT 16,147,t_gen=11
IoT 17,138,t_gen=20
IoT 18,129,t_gen=17
IoT 19,7,t_gen=12
IoT 20,129,t_gen=17
IoT 21,226,t_gen=1
IoT 22,136,t_gen=10
IoT 23,230,t_gen=18
IoT 24,174,t_gen=20
IoT 25,126,t_gen=20
IoT 26,251,t_gen=7
IoT 27,149,t_gen=18
IoT 28,147,t_gen=11
IoT 29,130,t_gen=16
IoT 30,155,t_gen=3
IoT 31,133,t_gen=13
IoT 32,139,t_gen=19
IoT 33,248,t_gen=17
IoT 34,41,t_gen=3
IoT 35,154,t_gen=8
IoT 36,185,t_gen=9
IoT 37,150,t_gen=8
IoT 38,249,t_gen=16
IoT 39,256,t_gen=9
IoT 40,352,t_gen=6
IoT 41,129,t_gen=17
IoT 42,265,t_gen=0
IoT 43,155,t_gen=3
IoT 44,256,t_gen=9
IoT 45,248,t_gen=18
IoT 46,65,t_gen=15
IoT 47,248,t_gen=17
IoT 48,0,t_gen=15
IoT 49,16,t_gen=16
IoT 50,374,t_gen=6
IoT 51,259,t_gen=6
IoT 52,174,t_gen=20
IoT 53,132,t_gen=14
IoT 54,136,t_gen=10
IoT 55,128,t_gen=18
IoT 56,126,t_gen=20
IoT 57,145,t_gen=1
IoT 58,41,t_gen=7
IoT 59,267,t_gen=17
IoT 60,325,t_gen=18
IoT 61,389,t_gen=15
IoT 62,19,t_gen=3
IoT 63,145,t_gen=13
IoT 64,138,t_gen=20
IoT 65,60,t_gen=12
IoT 66,143,t_gen=3
IoT 67,410,t_gen=14
IoT 68,132,t_gen=14
IoT 69,132,t_gen=14
IoT 70,361,t_gen=3
IoT 71,433,t_gen=0
IoT 72,258,t_gen=7
IoT 73,441,t_gen=6
IoT 74,456,t_gen=5
IoT 75,138,t_gen=8
IoT 76,256,t_gen=9
IoT 77,129,t_gen=17
IoT 78,152,t_gen=6
IoT 79,128,t_gen=18
IoT 80,4,t_gen=10

50,0.6078775000000001,365,161.4625,1.0,7256.50070281033,0,867.0843784809113
Individual AoIs for Seed,50
IoT 1,114,t_gen=4
IoT 2,107,t_gen=11
IoT 3,108,t_gen=10
IoT 4,207,t_gen=13
IoT 5,124,t_gen=2
IoT 6,200,t_gen=20
IoT 7,108,t_gen=10
IoT 8,237,t_gen=3
IoT 9,132,t_gen=18
IoT 10,114,t_gen=6
IoT 11,99,t_gen=19
IoT 12,217,t_gen=3
IoT 13,203,t_gen=17
IoT 14,78,t_gen=17
IoT 15,75,t_gen=18
IoT 16,82,t_gen=11
IoT 17,82,t_gen=11
IoT 18,264,t_gen=13
IoT 19,80,t_gen=20
IoT 20,213,t_gen=7
IoT 21,211,t_gen=4
IoT 22,205,t_gen=10
IoT 23,289,t_gen=2
IoT 24,85,t_gen=8
IoT 25,210,t_gen=13
IoT 26,91,t_gen=2
IoT 27,135,t_gen=0
IoT 28,197,t_gen=18
IoT 29,292,t_gen=11
IoT 30,232,t_gen=15
IoT 31,34,t_gen=6
IoT 32,91,t_gen=2
IoT 33,36,t_gen=4
IoT 34,204,t_gen=11
IoT 35,312,t_gen=7
IoT 36,84,t_gen=9
IoT 37,103,t_gen=15
IoT 38,127,t_gen=4
IoT 39,21,t_gen=19
IoT 40,259,t_gen=12
IoT 41,25,t_gen=15
IoT 42,205,t_gen=10
IoT 43,212,t_gen=8
IoT 44,217,t_gen=3
IoT 45,109,t_gen=9
IoT 46,85,t_gen=8
IoT 47,286,t_gen=7
IoT 48,86,t_gen=7
IoT 49,104,t_gen=7
IoT 50,23,t_gen=17
IoT 51,110,t_gen=8
IoT 52,211,t_gen=9
IoT 53,113,t_gen=5
IoT 54,111,t_gen=15
IoT 55,214,t_gen=1
IoT 56,210,t_gen=5
IoT 57,199,t_gen=16
IoT 58,25,t_gen=15
IoT 59,293,t_gen=20
IoT 60,76,t_gen=17
IoT 61,92,t_gen=1
IoT 62,325,t_gen=2
IoT 63,104,t_gen=14
IoT 64,209,t_gen=6
IoT 65,196,t_gen=19
IoT 66,352,t_gen=11
IoT 67,365,t_gen=1
IoT 68,202,t_gen=13
IoT 69,206,t_gen=14
IoT 70,326,t_gen=17
IoT 71,115,t_gen=3
IoT 72,89,t_gen=4
IoT 73,206,t_gen=9
IoT 74,76,t_gen=17
IoT 75,89,t_gen=4
IoT 76,112,t_gen=6
IoT 77,115,t_gen=11
IoT 78,341,t_gen=15
IoT 79,218,t_gen=2
IoT 80,203,t_gen=17

Final Averages
avg_fitness,0.67845875
avg_peak_aoi,410.5
avg_avg_aoi,172.93125
avg_coverage,1.0
avg_total_dist,8220.733806192271
avg_unserved,0.0
avg_runtime,929.0042006969452
