Scenario Information
Number of IoT Nodes,100
Number of UAVs,3
Number of Ground BS,4

Seed,Fitness,Peak AOI,Avg AOI,Coverage,Total Distance,Unserved IoT,Runtime (s)
42,0.039858,293,132.86,1.0,8705.663265679517,0,482.02729082107544
Individual AoIs for Seed,42
IoT 1,135,t_gen=6
IoT 2,205,t_gen=17
IoT 3,205,t_gen=17
IoT 4,214,t_gen=8
IoT 5,136,t_gen=5
IoT 6,77,t_gen=4
IoT 7,67,t_gen=3
IoT 8,130,t_gen=11
IoT 9,137,t_gen=14
IoT 10,97,t_gen=12
IoT 11,121,t_gen=20
IoT 12,281,t_gen=18
IoT 13,17,t_gen=7
IoT 14,144,t_gen=7
IoT 15,169,t_gen=14
IoT 16,70,t_gen=11
IoT 17,278,t_gen=20
IoT 18,53,t_gen=17
IoT 19,34,t_gen=12
IoT 20,53,t_gen=17
IoT 21,69,t_gen=1
IoT 22,131,t_gen=10
IoT 23,123,t_gen=18
IoT 24,171,t_gen=20
IoT 25,202,t_gen=20
IoT 26,32,t_gen=7
IoT 27,68,t_gen=18
IoT 28,98,t_gen=11
IoT 29,54,t_gen=16
IoT 30,106,t_gen=3
IoT 31,128,t_gen=13
IoT 32,203,t_gen=19
IoT 33,282,t_gen=17
IoT 34,31,t_gen=3
IoT 35,73,t_gen=8
IoT 36,174,t_gen=9
IoT 37,101,t_gen=8
IoT 38,135,t_gen=16
IoT 39,142,t_gen=9
IoT 40,145,t_gen=6
IoT 41,205,t_gen=17
IoT 42,157,t_gen=0
IoT 43,165,t_gen=3
IoT 44,142,t_gen=9
IoT 45,9,t_gen=18
IoT 46,4,t_gen=15
IoT 47,134,t_gen=17
IoT 48,27,t_gen=15
IoT 49,142,t_gen=16
IoT 50,177,t_gen=6
IoT 51,293,t_gen=6
IoT 52,61,t_gen=20
IoT 53,95,t_gen=14
IoT 54,288,t_gen=10
IoT 55,52,t_gen=18
IoT 56,121,t_gen=20
IoT 57,140,t_gen=1
IoT 58,17,t_gen=7
IoT 59,205,t_gen=17
