Scenario Information
Number of IoT Nodes,100
Number of UAVs,4
Number of Ground BS,4

Seed,Fitness,Peak AOI,Avg AOI,Coverage,Total Distance,Unserved IoT,Runtime (s)
42,0.036023999999999994,266,120.08,1.0,9077.764488088425,0,403.0786621570587
Individual AoIs for Seed,42
IoT 1,216,t_gen=6
IoT 2,147,t_gen=17
IoT 3,42,t_gen=17
IoT 4,156,t_gen=8
IoT 5,122,t_gen=5
IoT 6,253,t_gen=4
IoT 7,203,t_gen=3
IoT 8,98,t_gen=11
IoT 9,107,t_gen=14
IoT 10,152,t_gen=12
IoT 11,89,t_gen=20
IoT 12,103,t_gen=18
IoT 13,11,t_gen=7
IoT 14,205,t_gen=7
IoT 15,243,t_gen=14
IoT 16,47,t_gen=11
IoT 17,144,t_gen=20
IoT 18,189,t_gen=17
IoT 19,9,t_gen=12
IoT 20,147,t_gen=17
IoT 21,58,t_gen=1
IoT 22,99,t_gen=10
IoT 23,204,t_gen=18
IoT 24,90,t_gen=20
IoT 25,144,t_gen=20
IoT 26,199,t_gen=7
IoT 27,26,t_gen=18
IoT 28,153,t_gen=11
IoT 29,43,t_gen=16
IoT 30,78,t_gen=3
IoT 31,96,t_gen=13
IoT 32,39,t_gen=19
IoT 33,104,t_gen=17
IoT 34,229,t_gen=3
IoT 35,73,t_gen=8
IoT 36,101,t_gen=9
IoT 37,156,t_gen=8
IoT 38,28,t_gen=16
IoT 39,35,t_gen=9
IoT 40,38,t_gen=6
IoT 41,42,t_gen=17
IoT 42,44,t_gen=0
IoT 43,138,t_gen=3
IoT 44,35,t_gen=9
IoT 45,3,t_gen=18
IoT 46,206,t_gen=15
IoT 47,195,t_gen=17
IoT 48,100,t_gen=15
IoT 49,241,t_gen=16
IoT 50,115,t_gen=6
IoT 51,115,t_gen=6
IoT 52,237,t_gen=20
IoT 53,150,t_gen=14
IoT 54,212,t_gen=10
IoT 55,188,t_gen=18
IoT 56,202,t_gen=20
IoT 57,221,t_gen=1
IoT 58,266,t_gen=7
IoT 59,42,t_gen=17
IoT 60,146,t_gen=18
IoT 61,207,t_gen=15
IoT 62,13,t_gen=3
IoT 63,97,t_gen=13
IoT 64,61,t_gen=20
IoT 65,200,t_gen=12
IoT 66,57,t_gen=3
IoT 67,4,t_gen=14
IoT 68,95,t_gen=14
IoT 69,45,t_gen=14
IoT 70,118,t_gen=3
IoT 71,59,t_gen=0
IoT 72,37,t_gen=7
IoT 73,200,t_gen=6
IoT 74,116,t_gen=5
IoT 75,198,t_gen=8
IoT 76,112,t_gen=9
IoT 77,147,t_gen=17
IoT 78,52,t_gen=6
IoT 79,188,t_gen=18
IoT 80,19,t_gen=10
IoT 81,65,t_gen=16
IoT 82,43,t_gen=1
IoT 83,263,t_gen=5
IoT 84,102,t_gen=7
IoT 85,146,t_gen=18
IoT 86,145,t_gen=19
IoT 87,146,t_gen=18
IoT 88,158,t_gen=6
IoT 89,50,t_gen=8
IoT 90,155,t_gen=9
IoT 91,204,t_gen=2
IoT 92,188,t_gen=18
IoT 93,10,t_gen=6
IoT 94,98,t_gen=11
IoT 95,33,t_gen=11
IoT 96,147,t_gen=17
IoT 97,25,t_gen=20
