Scenario Information
Number of IoT Nodes,40
Number of UAVs,2
Number of Ground BS,4

Seed,Fitness,Peak AOI,Avg AOI,Coverage,Total Distance,Unserved IoT,Runtime (s)
42,0.5879287167858991,177,122.1,1.0,4274.725187597305,0,70.76581597328186
Individual AoIs for Seed,42
IoT 8,101,t_gen=8
IoT 9,180,t_gen=8
IoT 10,84,t_gen=6
IoT 11,152,t_gen=16
IoT 12,97,t_gen=12
IoT 13,106,t_gen=3
IoT 14,107,t_gen=2
IoT 15,178,t_gen=10
IoT 16,184,t_gen=12
IoT 17,183,t_gen=5
IoT 18,174,t_gen=14
IoT 19,72,t_gen=18
IoT 20,101,t_gen=8
IoT 21,102,t_gen=7
IoT 22,96,t_gen=13
IoT 23,109,t_gen=0
IoT 24,89,t_gen=1
IoT 25,162,t_gen=6
IoT 26,77,t_gen=13
IoT 27,102,t_gen=7
IoT 28,99,t_gen=10
IoT 29,161,t_gen=7
IoT 30,173,t_gen=15
IoT 31,83,t_gen=7
IoT 32,92,t_gen=17
IoT 33,152,t_gen=16
IoT 34,187,t_gen=1
IoT 35,103,t_gen=6
IoT 36,162,t_gen=6
IoT 37,86,t_gen=4
IoT 38,76,t_gen=14
IoT 39,83,t_gen=7
IoT 40,181,t_gen=7

65,0.6396547441997065,224,120.8,1.0,4219.65609916828,0,54.4610812664032
Individual AoIs for Seed,65
IoT 1,33,t_gen=17
IoT 2,35,t_gen=15
IoT 3,47,t_gen=3
IoT 4,98,t_gen=4
IoT 5,224,t_gen=4
IoT 6,141,t_gen=20
IoT 7,37,t_gen=20
IoT 8,146,t_gen=1
IoT 9,151,t_gen=10
IoT 10,139,t_gen=8
IoT 11,145,t_gen=2
IoT 12,147,t_gen=0
IoT 13,84,t_gen=18
IoT 14,161,t_gen=4
IoT 15,151,t_gen=10
IoT 16,65,t_gen=11
IoT 17,56,t_gen=20
IoT 18,174,t_gen=2
IoT 19,142,t_gen=5
IoT 20,48,t_gen=2
IoT 21,58,t_gen=18
IoT 22,130,t_gen=17
IoT 23,141,t_gen=20
IoT 24,207,t_gen=5
IoT 25,213,t_gen=15
IoT 26,155,t_gen=16
IoT 27,157,t_gen=4
IoT 28,133,t_gen=17
IoT 29,60,t_gen=16
IoT 30,146,t_gen=1
IoT 31,206,t_gen=6
IoT 32,138,t_gen=9
IoT 33,143,t_gen=4
IoT 34,86,t_gen=16
IoT 35,57,t_gen=19
IoT 36,153,t_gen=8
IoT 37,128,t_gen=19
IoT 38,160,t_gen=8
IoT 39,66,t_gen=10
IoT 40,71,t_gen=5

85,0.5487267172546686,175,111.2,1.0,3846.7558859813626,0,53.0686674118042
Individual AoIs for Seed,85
IoT 1,77,t_gen=17
IoT 2,76,t_gen=18
IoT 3,134,t_gen=13
IoT 4,157,t_gen=2
IoT 5,80,t_gen=14
IoT 6,87,t_gen=7
IoT 7,134,t_gen=13
IoT 8,142,t_gen=5
IoT 9,143,t_gen=16
IoT 10,140,t_gen=7
IoT 11,174,t_gen=10
IoT 12,146,t_gen=1
IoT 13,97,t_gen=5
IoT 14,89,t_gen=5
IoT 15,89,t_gen=5
IoT 16,80,t_gen=14
IoT 17,22,t_gen=8
IoT 18,164,t_gen=20
IoT 19,130,t_gen=17
IoT 20,90,t_gen=4
IoT 21,175,t_gen=9
IoT 22,151,t_gen=8
IoT 23,173,t_gen=2
IoT 24,90,t_gen=4
IoT 25,128,t_gen=19
IoT 26,25,t_gen=13
IoT 27,128,t_gen=19
IoT 28,134,t_gen=13
IoT 29,140,t_gen=7
IoT 30,35,t_gen=11
IoT 31,132,t_gen=15
IoT 32,89,t_gen=5
IoT 33,20,t_gen=10
IoT 34,153,t_gen=6
IoT 35,128,t_gen=19
IoT 36,143,t_gen=4
IoT 37,92,t_gen=2
IoT 38,22,t_gen=8
IoT 39,94,t_gen=0
IoT 40,145,t_gen=2

90,0.5649809113252083,183,116.85,1.0,3892.918561229113,0,52.89443755149841
Individual AoIs for Seed,90
IoT 1,20,t_gen=8
IoT 2,74,t_gen=4
IoT 3,66,t_gen=12
IoT 4,121,t_gen=4
IoT 5,79,t_gen=1
IoT 6,109,t_gen=16
IoT 7,122,t_gen=3
IoT 8,78,t_gen=0
IoT 9,73,t_gen=5
IoT 10,171,t_gen=17
IoT 11,130,t_gen=2
IoT 12,125,t_gen=10
IoT 13,132,t_gen=19
IoT 14,68,t_gen=10
IoT 15,158,t_gen=18
IoT 16,183,t_gen=1
IoT 17,63,t_gen=15
IoT 18,171,t_gen=5
IoT 19,182,t_gen=6
IoT 20,110,t_gen=15
IoT 21,108,t_gen=17
IoT 22,140,t_gen=4
IoT 23,171,t_gen=17
IoT 24,120,t_gen=5
IoT 25,82,t_gen=12
IoT 26,110,t_gen=15
IoT 27,168,t_gen=20
IoT 28,68,t_gen=18
IoT 29,176,t_gen=12
IoT 30,112,t_gen=13
IoT 31,172,t_gen=16
IoT 32,113,t_gen=12
IoT 33,171,t_gen=17
IoT 34,182,t_gen=6
IoT 35,76,t_gen=2
IoT 36,110,t_gen=20
IoT 37,119,t_gen=6
IoT 38,64,t_gen=14
IoT 39,169,t_gen=19
IoT 40,8,t_gen=20

105,0.5582456434484816,195,106.7,1.0,3680.146342421081,0,52.28328847885132
Individual AoIs for Seed,105
IoT 1,159,t_gen=4
IoT 2,110,t_gen=5
IoT 3,193,t_gen=14
IoT 4,141,t_gen=7
IoT 5,87,t_gen=9
IoT 6,191,t_gen=16
IoT 7,35,t_gen=10
IoT 8,155,t_gen=3
IoT 9,156,t_gen=5
IoT 10,195,t_gen=12
IoT 11,189,t_gen=18
IoT 12,188,t_gen=19
IoT 13,142,t_gen=16
IoT 14,32,t_gen=13
IoT 15,97,t_gen=18
IoT 16,62,t_gen=15
IoT 17,88,t_gen=11
IoT 18,158,t_gen=0
IoT 19,26,t_gen=19
IoT 20,83,t_gen=13
IoT 21,153,t_gen=5
IoT 22,76,t_gen=20
IoT 23,106,t_gen=9
IoT 24,66,t_gen=11
IoT 25,42,t_gen=3
IoT 26,106,t_gen=5
IoT 27,122,t_gen=2
IoT 28,71,t_gen=6
IoT 29,10,t_gen=11
IoT 30,187,t_gen=16
IoT 31,107,t_gen=8
IoT 32,5,t_gen=16
IoT 33,64,t_gen=0
IoT 34,144,t_gen=4
IoT 35,157,t_gen=1
IoT 36,54,t_gen=10
IoT 37,154,t_gen=11
IoT 38,67,t_gen=10
IoT 39,61,t_gen=3
IoT 40,29,t_gen=2

49,0.5550494035408648,174,102.9,1.0,4023.5705711017104,0,53.26952838897705
Individual AoIs for Seed,49
IoT 1,37,t_gen=20
IoT 2,17,t_gen=19
IoT 3,32,t_gen=0
IoT 4,19,t_gen=13
IoT 5,25,t_gen=11
IoT 6,135,t_gen=19
IoT 7,130,t_gen=17
IoT 8,34,t_gen=2
IoT 9,130,t_gen=17
IoT 10,147,t_gen=7
IoT 11,135,t_gen=19
IoT 12,142,t_gen=12
IoT 13,130,t_gen=17
IoT 14,147,t_gen=0
IoT 15,23,t_gen=9
IoT 16,159,t_gen=11
IoT 17,144,t_gen=10
IoT 18,141,t_gen=13
IoT 19,34,t_gen=8
IoT 20,144,t_gen=3
IoT 21,140,t_gen=14
IoT 22,128,t_gen=19
IoT 23,140,t_gen=7
IoT 24,154,t_gen=0
IoT 25,33,t_gen=3
IoT 26,149,t_gen=5
IoT 27,141,t_gen=13
IoT 28,52,t_gen=11
IoT 29,138,t_gen=16
IoT 30,151,t_gen=3
IoT 31,136,t_gen=18
IoT 32,34,t_gen=19
IoT 33,174,t_gen=10
IoT 34,23,t_gen=13
IoT 35,134,t_gen=20
IoT 36,140,t_gen=7
IoT 37,30,t_gen=2
IoT 38,130,t_gen=17
IoT 39,159,t_gen=16
IoT 40,25,t_gen=7

110,0.5228424854836821,172,105.05,1.0,3583.793738456983,0,51.49059724807739
Individual AoIs for Seed,110
IoT 1,47,t_gen=1
IoT 2,171,t_gen=2
IoT 3,121,t_gen=16
IoT 4,166,t_gen=7
IoT 5,121,t_gen=16
IoT 6,156,t_gen=17
IoT 7,133,t_gen=4
IoT 8,130,t_gen=7
IoT 9,171,t_gen=2
IoT 10,39,t_gen=5
IoT 11,165,t_gen=8
IoT 12,19,t_gen=8
IoT 13,15,t_gen=12
IoT 14,159,t_gen=14
IoT 15,157,t_gen=16
IoT 16,26,t_gen=12
IoT 17,127,t_gen=10
IoT 18,172,t_gen=2
IoT 19,31,t_gen=5
IoT 20,27,t_gen=0
IoT 21,34,t_gen=4
IoT 22,10,t_gen=17
IoT 23,172,t_gen=1
IoT 24,157,t_gen=16
IoT 25,31,t_gen=1
IoT 26,136,t_gen=1
IoT 27,171,t_gen=2
IoT 28,170,t_gen=3
IoT 29,28,t_gen=10
IoT 30,125,t_gen=12
IoT 31,117,t_gen=20
IoT 32,168,t_gen=5
IoT 33,118,t_gen=19
IoT 34,122,t_gen=15
IoT 35,26,t_gen=12
IoT 36,153,t_gen=3
IoT 37,26,t_gen=12
IoT 38,136,t_gen=1
IoT 39,31,t_gen=7
IoT 40,118,t_gen=19

Final Averages
avg_fitness,0.5639635614616237
avg_peak_aoi,184.4
avg_avg_aoi,113.1875
avg_coverage,1.0
avg_total_dist,3885.8496166667946
avg_unserved,0.0
avg_runtime,54.73430626392364
